bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1287384,1,1745,2019-02-18T21:17:59.368613,2019-02-18T21:20:54.230275,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/74'/>,None,2,74,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1287687,1,1746,2019-02-18T21:18:49.506307,2019-02-18T21:21:58.914749,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/75'/>,None,2,75,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1287748,1,1747,2019-02-18T21:20:54.268117,2019-02-18T21:22:23.367650,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/76'/>,None,2,76,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1287823,1,1748,2019-02-18T21:21:58.952878,2019-02-18T21:23:20.955551,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/77'/>,None,2,77,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1289240,1,1749,2019-02-18T21:22:23.416180,2019-02-18T21:24:23.652841,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/78'/>,None,2,78,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1289832,1,1750,2019-02-18T21:23:20.991315,2019-02-18T21:26:34.220802,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/79'/>,None,2,79,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1290424,1,1751,2019-02-18T21:24:23.687461,2019-02-18T21:27:46.907441,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/80'/>,None,2,80,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1291770,1,1752,2019-02-18T21:26:34.258211,2019-02-18T21:28:30.525454,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/81'/>,None,2,81,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1292566,1,1753,2019-02-18T21:27:46.939320,2019-02-18T21:29:30.661377,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/82'/>,None,2,82,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1292573,1,1754,2019-02-18T21:28:30.561295,2019-02-18T21:29:54.344092,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/83'/>,None,2,83,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1293308,1,1755,2019-02-18T21:29:30.693318,2019-02-18T21:30:16.229285,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/84'/>,None,2,84,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1294733,1,1756,2019-02-18T21:29:54.379076,2019-02-18T21:30:41.612890,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/85'/>,None,2,85,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1294887,1,1757,2019-02-18T21:30:16.263435,2019-02-18T21:31:23.295183,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/86'/>,None,2,86,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1295502,1,1758,2019-02-18T21:30:41.645595,2019-02-18T21:32:18.175611,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/87'/>,None,2,87,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1296322,1,1759,2019-02-18T21:31:23.331303,2019-02-18T21:33:05.485910,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/88'/>,None,2,88,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1296366,1,1760,2019-02-18T21:33:36.041013,2019-02-18T21:34:41.954794,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/89'/>,None,2,89,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1296861,1,1761,2019-02-18T21:33:36.084085,2019-02-18T21:35:04.739192,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/90'/>,None,2,90,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1297336,1,1762,2019-02-18T21:34:41.990398,2019-02-18T21:35:43.845381,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/91'/>,None,2,91,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1297374,1,1763,2019-02-18T21:35:04.773515,2019-02-18T21:37:13.562214,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/92'/>,None,2,92,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1297686,1,1764,2019-02-18T21:35:43.878225,2019-02-18T21:38:33.309394,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/93'/>,None,2,93,1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
1297976,1,1765,2019-02-18T21:37:13.612029,2019-02-18T21:40:32.330688,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/94'/>,None,2,94,1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1299458,1,1766,2019-02-19T01:08:08.184057,2019-02-19T01:08:49.387867,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/95'/>,None,2,95,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1300738,1,1767,2019-02-19T01:08:08.277556,2019-02-19T01:15:28.280029,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/96'/>,None,2,96,0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1301056,1,1768,2019-02-19T01:08:49.423934,2019-02-19T01:37:59.847114,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/97'/>,None,2,97,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301421,1,1769,2019-02-19T01:15:28.320928,2019-02-19T01:45:02.603913,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/98'/>,None,2,98,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301784,1,1770,2019-02-19T01:37:59.880604,2019-02-19T01:46:55.731036,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/99'/>,None,2,99,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1302468,1,1771,2019-02-19T01:45:02.636992,2019-02-19T01:47:47.944424,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/100'/>,None,2,100,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303339,1,1772,2019-02-19T01:46:55.782810,2019-02-19T01:48:55.749689,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/101'/>,None,2,101,0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1305195,1,1773,2019-02-19T01:47:48.002226,2019-02-19T01:52:07.433792,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/102'/>,None,2,102,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305676,1,1774,2019-02-19T01:48:55.782188,2019-02-19T01:53:59.565220,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/103'/>,None,2,103,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1305737,1,1775,2019-02-19T01:52:07.471435,2019-02-19T01:55:20.745342,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/104'/>,None,2,104,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1306639,1,1776,2019-02-19T01:53:59.597729,2019-02-19T01:57:45.716419,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/105'/>,None,2,105,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1309856,1,1777,2019-02-19T01:55:20.791599,2019-02-19T01:58:29.336796,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/106'/>,None,2,106,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1311998,1,1778,2019-02-19T01:57:45.745913,2019-02-19T01:59:43.942989,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/107'/>,None,2,107,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1312018,1,1779,2019-02-19T14:07:51.754108,2019-02-19T14:09:14.365196,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/108'/>,None,2,108,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313290,1,1780,2019-02-19T14:07:52.506739,2019-02-19T14:11:12.461651,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/109'/>,None,2,109,0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313778,1,1781,2019-02-19T14:09:14.406591,2019-02-19T14:12:01.445359,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/110'/>,None,2,110,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1313969,1,1782,2019-02-19T14:11:12.493343,2019-02-19T14:13:51.222279,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/111'/>,None,2,111,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1314643,1,1783,2019-02-19T14:12:01.474174,2019-02-19T14:15:40.433991,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/112'/>,None,2,112,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1315514,1,1784,2019-02-19T14:13:51.263630,2019-02-19T14:16:48.772092,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/113'/>,None,2,113,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1316126,1,1785,2019-02-19T14:15:40.469045,2019-02-19T14:18:28.915207,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/114'/>,None,2,114,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1318903,1,1786,2019-02-19T14:16:48.804209,2019-02-19T14:19:51.138552,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/115'/>,None,2,115,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1319119,1,1787,2019-02-19T14:18:28.947335,2019-02-19T14:21:30.789990,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/116'/>,None,2,116,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1319433,1,1788,2019-02-19T14:19:51.174762,2019-02-19T14:22:54.292338,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/117'/>,None,2,117,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1319919,1,1789,2019-02-19T14:21:30.817193,2019-02-19T14:50:58.657290,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/118'/>,None,2,118,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1320557,1,1790,2019-02-19T14:22:54.323515,2019-02-19T14:51:24.273759,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/119'/>,None,2,119,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1323211,1,1791,2019-02-19T14:50:58.682630,2019-02-19T14:54:06.236012,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/120'/>,None,2,120,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1325902,1,1792,2019-02-19T14:51:24.306159,2019-02-19T14:55:44.689501,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/121'/>,None,2,121,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
