bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1283542,1,1949,2019-03-07T00:45:16.401059,2019-03-07T00:45:41.469776,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/302'/>,None,10,302,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1285041,1,1950,2019-03-07T00:45:24.522853,2019-03-07T00:46:22.830846,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/303'/>,None,10,303,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1285328,1,1951,2019-03-07T00:45:41.503668,2019-03-07T00:46:52.825733,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/304'/>,None,10,304,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1287384,1,1952,2019-03-07T00:46:22.859778,2019-03-07T00:47:05.216870,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/305'/>,None,10,305,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1287687,1,1953,2019-03-07T00:46:52.862427,2019-03-07T00:48:00.024675,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/306'/>,None,10,306,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1287748,1,1954,2019-03-07T00:47:05.251428,2019-03-07T00:48:32.575569,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/307'/>,None,10,307,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1287823,1,1955,2019-03-07T00:48:00.080513,2019-03-07T00:49:41.786662,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/308'/>,None,10,308,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1289240,1,1956,2019-03-07T00:48:32.604661,2019-03-07T00:50:15.258444,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/309'/>,None,10,309,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1289832,1,1957,2019-03-07T00:49:41.817993,2019-03-07T00:50:44.258053,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/310'/>,None,10,310,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1290424,1,1958,2019-03-07T00:50:15.292234,2019-03-07T00:51:00.469546,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/311'/>,None,10,311,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
